transicao_movimento,siglaTribunal,orgaoJulgador.codigoOrgao,count,min,max,median,C1,C2,C1-descricao,C2-descricao
11010.0 -> 11014.0,TJMG,3808.0,1,82.0,82.0,82.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3809.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3820.0,3,0.0,1.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3836.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3856.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3865.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3876.0,1,36.0,36.0,36.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3894.0,3,0.0,8.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3895.0,2,0.0,41.0,20.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3897.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3936.0,1,4.0,4.0,4.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3941.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3946.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3960.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3974.0,1,1.0,1.0,1.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3976.0,4,0.0,6.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3990.0,2,0.0,7.0,3.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,3991.0,4,0.0,147.0,5.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4007.0,1,3.0,3.0,3.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4055.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4071.0,4,1.0,123.0,1.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4083.0,4,0.0,11.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4096.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4103.0,4,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4106.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4156.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4164.0,1,629.0,629.0,629.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4292.0,9,0.0,105.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4299.0,2,0.0,4.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4307.0,15,0.0,16.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4329.0,1,3.0,3.0,3.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4333.0,2,7.0,12.0,9.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4340.0,1,21.0,21.0,21.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4347.0,1,2.0,2.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4378.0,3,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4379.0,1,2.0,2.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4406.0,12,0.0,5.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4411.0,8,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,4422.0,17,1.0,139.0,28.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5263.0,2,34.0,37.0,35.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5301.0,1,34.0,34.0,34.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5307.0,1,30.0,30.0,30.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5317.0,1,8.0,8.0,8.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5324.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5325.0,3,1.0,3.0,1.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5330.0,1,129.0,129.0,129.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5339.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5346.0,4,0.0,37.0,14.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5363.0,1,7.0,7.0,7.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5406.0,2,2.0,11.0,6.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5416.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5420.0,1,35.0,35.0,35.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5441.0,1,65.0,65.0,65.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5461.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5612.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5718.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5780.0,2,0.0,17.0,8.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5799.0,6,4.0,10.0,6.5,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5803.0,1,9.0,9.0,9.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5833.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,5917.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,6128.0,1,58.0,58.0,58.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,6263.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,6422.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,6427.0,1,26.0,26.0,26.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,8165.0,7,0.0,40.0,14.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,8169.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,8170.0,42,0.0,245.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,8171.0,1,9.0,9.0,9.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,9088.0,24,0.0,26.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,9174.0,4,0.0,8.0,6.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,9239.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,10800.0,1,8.0,8.0,8.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,11013.0,1,91.0,91.0,91.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,11145.0,12,0.0,47.0,21.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,11156.0,33,0.0,111.0,9.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,12575.0,1,2.0,2.0,2.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,12763.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,12914.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,12921.0,1,70.0,70.0,70.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,13100.0,2,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,13193.0,14,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,13354.0,5,0.0,36.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,16391.0,1,1.0,1.0,1.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,16546.0,2,0.0,174.0,87.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,17957.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,39983.0,1,6.0,6.0,6.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,39984.0,1,0.0,0.0,0.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11014.0,TJMG,81401.0,14,0.0,95.0,13.0,11010.0,11014.0,Mero expediente,Convenção das Partes para Cumprimento Voluntário da obrigação
11010.0 -> 11015.0,TJMG,6452.0,1,0.0,0.0,0.0,11010.0,11015.0,Mero expediente,"Exceção de Incompetência, suspeição ou Impedimento"
11010.0 -> 11018.0,TJMG,3335.0,1,63.0,63.0,63.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3676.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3710.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3750.0,1,106.0,106.0,106.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3767.0,2,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3808.0,1,7.0,7.0,7.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3867.0,1,4.0,4.0,4.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3876.0,2,0.0,6.0,3.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3990.0,1,10.0,10.0,10.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,3991.0,1,81.0,81.0,81.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4007.0,1,4.0,4.0,4.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4016.0,3,0.0,377.0,75.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4071.0,1,79.0,79.0,79.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4102.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4126.0,1,1.0,1.0,1.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4187.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4278.0,1,76.0,76.0,76.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4333.0,1,20.0,20.0,20.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4376.0,1,37.0,37.0,37.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4392.0,2,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,4395.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5416.0,2,0.0,165.0,82.5,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5420.0,1,10.0,10.0,10.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5441.0,24,0.0,181.0,32.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5535.0,1,868.0,868.0,868.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5632.0,1,2.0,2.0,2.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5760.0,3,2.0,61.0,2.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5766.0,4,2.0,20.0,5.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5767.0,2,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,5775.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,6035.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,6125.0,2,11.0,469.0,240.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,8170.0,2,0.0,2.0,1.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,8171.0,1,161.0,161.0,161.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,11145.0,5,7.0,50.0,28.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,11156.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,13095.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,13354.0,1,0.0,0.0,0.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,17929.0,1,4.0,4.0,4.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,39984.0,4,3.0,34.0,8.5,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,39985.0,1,245.0,245.0,245.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11018.0,TJMG,81401.0,3,5.0,151.0,7.0,11010.0,11018.0,Mero expediente,Recebimento de Embargos à Execução
11010.0 -> 11019.0,TJMG,6452.0,1,0.0,0.0,0.0,11010.0,11019.0,Mero expediente,Ordenação de entrega de autos
11010.0 -> 11020.0,TJMG,3922.0,1,0.0,0.0,0.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,3936.0,1,105.0,105.0,105.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,3941.0,1,1.0,1.0,1.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,3946.0,1,0.0,0.0,0.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,4050.0,1,5.0,5.0,5.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,4156.0,2,50.0,62.0,56.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,4376.0,2,17.0,38.0,27.5,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,4406.0,1,0.0,0.0,0.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,4422.0,7,13.0,137.0,84.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,5230.0,1,0.0,0.0,0.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,5406.0,2,7.0,28.0,17.5,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,5441.0,48,0.0,161.0,26.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,5500.0,2,2.0,84.0,43.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,5760.0,6,0.0,6.0,3.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,6128.0,2,1.0,42.0,21.5,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,6263.0,1,94.0,94.0,94.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,8167.0,2,6.0,13.0,9.5,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,9088.0,2,19.0,19.0,19.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,15644.0,1,2.0,2.0,2.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,17956.0,1,3.0,3.0,3.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,39984.0,1,10.0,10.0,10.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11020.0,TJMG,81492.0,2,0.0,20.0,10.0,11010.0,11020.0,Mero expediente,Requisição de Informações
11010.0 -> 11022.0,TJMG,3944.0,1,0.0,0.0,0.0,11010.0,11022.0,Mero expediente,Julgamento em Diligência
11010.0 -> 11024.0,TJMG,3778.0,1,0.0,0.0,0.0,11010.0,11024.0,Mero expediente,Assistência Judiciária Gratuita
11010.0 -> 11024.0,TJMG,11145.0,6,3.0,53.0,20.5,11010.0,11024.0,Mero expediente,Assistência Judiciária Gratuita
11010.0 -> 11024.0,TJMG,13193.0,2,0.0,0.0,0.0,11010.0,11024.0,Mero expediente,Assistência Judiciária Gratuita
11010.0 -> 11024.0,TJMG,39984.0,3,0.0,13.0,9.0,11010.0,11024.0,Mero expediente,Assistência Judiciária Gratuita
11010.0 -> 11382.0,TJMG,3688.0,1,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3750.0,6,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3775.0,21,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3790.0,7,0.0,1.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3816.0,5,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3819.0,1,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3826.0,2,0.0,40.0,20.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3842.0,1,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3865.0,3,0.0,20.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3895.0,1,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3922.0,1,37.0,37.0,37.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3936.0,3,13.0,130.0,20.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3937.0,3,0.0,57.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3941.0,4,0.0,31.0,10.5,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3946.0,3,0.0,3.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3962.0,2,14.0,38.0,26.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3967.0,2,0.0,0.0,0.0,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
11010.0 -> 11382.0,TJMG,3977.0,8,11.0,61.0,30.5,11010.0,11382.0,Mero expediente,Bloqueio/penhora on line
